# id lon1 lat1 dep1 lon2 lat2 dep2 lon3 lat3 dep3 mean_len_m area_m2 strike dip rake
1.000000 166.115370 -13.090370 -8.852306 166.084596 -13.121781 -8.110225 166.072315 -13.082293 -7.987239 4764.588734 9806660.744452 351.050780 10.669031 105.875881
1.000000 166.688253 -12.916410 -46.033065 166.681579 -12.872301 -46.100336 166.710796 -12.891322 -49.275035 4962.554402 10663439.810594 350.868644 47.897623 97.502311
1.000000 166.531020 -16.140125 -5.496659 166.505746 -16.175919 -5.249285 166.486424 -16.136568 -5.195885 4809.933636 10017805.961101 344.111066 3.690946 87.052298
1.000000 166.452452 -15.982455 -5.238623 166.407623 -15.979844 -4.949411 166.432436 -15.943687 -5.164950 4810.338550 10019548.110025 347.686846 3.439780 90.307889
1.000000 167.409803 -15.465764 -49.914331 167.369149 -15.461112 -47.778879 167.385767 -15.424424 -49.827476 5041.315790 10962155.389917 332.186353 29.636187 89.053152
1.000000 166.170612 -13.260453 -9.440234 166.141262 -13.293407 -8.613383 166.128130 -13.249153 -8.527852 4961.622826 10645395.379117 348.278879 11.794308 103.290850
1.000000 166.695351 -12.960542 -45.977878 166.665224 -12.942051 -42.890853 166.688253 -12.916410 -46.033065 4958.590281 10646353.266620 350.436385 46.218583 97.579656
1.000000 166.695351 -12.960542 -45.977878 166.688253 -12.916410 -46.033065 166.717666 -12.935171 -49.204970 4963.994423 10669453.611100 350.468476 47.795602 97.293309
1.000000 166.472578 -16.022027 -5.309548 166.427788 -16.018920 -5.016103 166.452452 -15.982455 -5.238623 4844.820086 10162724.128764 346.954132 3.515510 89.688891
1.000000 167.435121 -15.505342 -50.007194 167.394156 -15.502811 -47.895254 167.409803 -15.465764 -49.914331 5003.114508 10814199.789503 329.978946 29.044377 87.157203
1.000000 166.569542 -16.218170 -5.601297 166.544742 -16.253943 -5.348655 166.525196 -16.214985 -5.300546 4779.494444 9891384.142526 342.625019 3.739318 85.763106
1.000000 166.492001 -16.061697 -5.373311 166.447519 -16.058238 -5.078683 166.472578 -16.022027 -5.309548 4826.882709 10087495.250651 346.320353 3.574070 89.161408
1.000000 167.460521 -15.541823 -50.124453 167.419627 -15.542374 -47.993612 167.435121 -15.505342 -50.007194 4902.669889 10407862.582702 328.420462 28.580984 85.832222
1.000000 166.702887 -13.004691 -45.936147 166.695351 -12.960542 -45.977878 166.724971 -12.979026 -49.148429 4966.160563 10678521.017977 350.069449 47.690174 97.083466
1.000000 166.589218 -16.256833 -5.649324 166.564562 -16.292810 -5.394432 166.544742 -16.253943 -5.348655 4787.641255 9925213.716176 341.841024 3.739223 85.079385
1.000000 166.511326 -16.100561 -5.435838 166.466791 -16.097483 -5.136942 166.492001 -16.061697 -5.373311 4789.127950 9931335.849265 345.791411 3.624196 88.732720
1.000000 167.506750 -15.611088 -50.146797 167.465846 -15.611540 -48.100091 167.484327 -15.576455 -50.178402 4763.717684 9800152.392954 327.164709 27.970219 84.811578
1.000000 167.529015 -15.647505 -50.051367 167.487998 -15.645995 -48.083543 167.506750 -15.611088 -50.146797 4807.612750 10003553.066106 327.215397 27.721506 84.858772
1.000000 166.531020 -16.140125 -5.496659 166.486424 -16.136568 -5.195885 166.511326 -16.100561 -5.435838 4821.934626 10066887.357104 345.122001 3.667253 88.164989
1.000000 166.550152 -16.179212 -5.550386 166.505746 -16.175919 -5.249285 166.531020 -16.140125 -5.496659 4790.488701 9936923.806937 344.285222 3.700308 87.426121
1.000000 166.183502 -13.305267 -9.530049 166.153099 -13.337110 -8.666269 166.141262 -13.293407 -8.613383 4923.699666 10492084.861067 347.921859 11.990860 102.997561
1.000000 166.710855 -13.048885 -45.911113 166.680348 -13.030973 -42.822256 166.702887 -13.004691 -45.936147 4965.349728 10674775.993530 349.702807 46.048263 97.186282
1.000000 166.710855 -13.048885 -45.911113 166.702887 -13.004691 -45.936147 166.732695 -13.022919 -49.107102 4969.540417 10692614.959873 349.717143 47.599675 96.901630
1.000000 166.649115 -16.374504 -5.765971 166.623655 -16.410594 -5.504009 166.604148 -16.370981 -5.473092 4844.752436 10163373.963949 340.043569 3.669733 83.573236
1.000000 166.569542 -16.218170 -5.601297 166.525196 -16.214985 -5.300546 166.550152 -16.179212 -5.550386 4780.328894 9894908.286494 343.360443 3.720744 86.598175
1.000000 166.589218 -16.256833 -5.649324 166.544742 -16.253943 -5.348655 166.569542 -16.218170 -5.601297 4775.361915 9874447.479936 342.363091 3.725695 85.699236
1.000000 167.576431 -15.724642 -49.960862 167.535081 -15.722329 -47.998657 167.552288 -15.685810 -49.966478 4943.381873 10573236.158926 328.821219 27.307046 86.277379
1.000000 166.195213 -13.348631 -9.589776 166.164461 -13.380026 -8.706423 166.153099 -13.337110 -8.666269 4881.490859 10316684.871979 347.591317 12.128799 102.737620
1.000000 166.719305 -13.093192 -45.912152 166.688640 -13.075603 -42.816097 166.710855 -13.048885 -45.911113 4972.858705 10706268.345444 349.421773 46.009079 97.041363
1.000000 166.719305 -13.093192 -45.912152 166.710855 -13.048885 -45.911113 166.740835 -13.066764 -49.086797 4976.604584 10722317.979332 349.421194 47.520134 96.755068
1.000000 166.668508 -16.414972 -5.788811 166.642407 -16.450633 -5.525782 166.623655 -16.410594 -5.504009 4845.908586 10168032.400653 339.572409 3.619124 83.186363
1.000000 166.609126 -16.295968 -5.692744 166.564562 -16.292810 -5.394432 166.589218 -16.256833 -5.649324 4801.434860 9982051.626047 341.469048 3.720254 84.904669
1.000000 167.600090 -15.761453 -50.075862 167.617804 -15.725910 -51.972071 167.641014 -15.762374 -52.146432 4819.327106 10054470.853038 332.253959 27.470272 89.724823
1.000000 166.686609 -16.454892 -5.800917 166.660863 -16.490041 -5.543822 166.642407 -16.450633 -5.525782 4773.389267 9866051.662232 339.010374 3.563460 82.699800
1.000000 167.669677 -15.939419 -49.317957 167.698888 -15.912446 -51.585633 167.707701 -15.954830 -51.168715 4857.128986 10213398.317386 339.861754 28.821119 96.040532
1.000000 166.628925 -16.334830 -5.731328 166.584239 -16.331890 -5.434831 166.609126 -16.295968 -5.692744 4796.877619 9963630.966215 340.661541 3.702791 84.194295
1.000000 166.724080 -16.528589 -5.842866 166.699268 -16.564548 -5.588696 166.679428 -16.528192 -5.561997 4707.035027 9578335.242052 337.501028 3.513225 81.360551
1.000000 166.649115 -16.374504 -5.765971 166.604148 -16.370981 -5.473092 166.628925 -16.334830 -5.731328 4845.840108 10166282.755602 339.910878 3.673627 83.540329
1.000000 166.743911 -16.562048 -5.877235 166.721554 -16.599412 -5.629983 166.699268 -16.564548 -5.588696 4702.296805 9557162.509597 336.477674 3.534216 80.448966
1.000000 166.668508 -16.414972 -5.788811 166.623655 -16.410594 -5.504009 166.649115 -16.374504 -5.765971 4870.003278 10266581.373095 339.188117 3.631159 82.907375
1.000000 166.765934 -16.595688 -5.922582 166.746275 -16.634263 -5.682024 166.721554 -16.599412 -5.629983 4736.940466 9713884.335343 335.445813 3.583500 79.553530
1.000000 166.686609 -16.454892 -5.800917 166.642407 -16.450633 -5.525782 166.668508 -16.414972 -5.788811 4808.536230 10010287.230335 338.574321 3.577215 82.370686
1.000000 167.704638 -16.073245 -48.644782 167.729879 -16.042238 -50.746719 167.743444 -16.085111 -50.791029 4921.194750 10482545.608042 343.853759 29.656108 99.098871
1.000000 166.791146 -16.630829 -5.981203 166.772311 -16.670294 -5.735222 166.746275 -16.634263 -5.682024 4832.783976 10112718.872065 334.590035 3.656260 78.879525
1.000000 166.705176 -16.493071 -5.818175 166.660863 -16.490041 -5.543822 166.686609 -16.454892 -5.800917 4733.648895 9700123.040586 338.158847 3.528885 82.029862
1.000000 166.817256 -16.669513 -6.031305 166.797562 -16.708601 -5.774420 166.772311 -16.670294 -5.735222 4885.290793 10320947.072439 334.158334 3.729453 78.632636
1.000000 166.724080 -16.528589 -5.842866 166.679428 -16.528192 -5.561997 166.705176 -16.493071 -5.818175 4657.794965 9359415.579982 337.842510 3.504432 81.796216
1.000000 167.767834 -16.277850 -48.933245 167.795109 -16.249253 -51.161503 167.806229 -16.290722 -51.117077 4849.008867 10178152.330387 344.598004 30.370469 99.223916
1.000000 166.743911 -16.562048 -5.877235 166.699268 -16.564548 -5.588696 166.724080 -16.528589 -5.842866 4615.345067 9149515.960431 337.477470 3.512259 81.528723
1.000000 167.718455 -16.116415 -48.705024 167.743444 -16.085111 -50.791029 167.757616 -16.126876 -50.932323 4899.082339 10392448.203134 344.628955 29.831751 99.667668
1.000000 166.842436 -16.710773 -6.063016 166.820337 -16.748670 -5.790440 166.797562 -16.708601 -5.774420 4896.069666 10361937.306133 333.928855 3.772531 78.468862
1.000000 166.765934 -16.595688 -5.922582 166.721554 -16.599412 -5.629983 166.743911 -16.562048 -5.877235 4652.840797 9336214.375030 336.885219 3.552953 81.056241
1.000000 166.765934 -16.595688 -5.922582 166.788408 -16.558532 -6.197447 166.810376 -16.591857 -6.246509 4641.426551 9283739.459372 336.568867 3.929943 81.218848
1.000000 166.728342 -13.137671 -45.955708 166.697525 -13.120485 -42.843756 166.719305 -13.093192 -45.912152 4984.032890 10752813.457301 349.205156 46.008908 96.935099
1.000000 166.728342 -13.137671 -45.955708 166.719305 -13.093192 -45.912152 166.749453 -13.110514 -49.100068 4988.020447 10770364.369245 349.182297 47.441539 96.645354
1.000000 166.229114 -13.475461 -9.729482 166.198265 -13.506595 -8.813949 166.186774 -13.464646 -8.771644 4847.889882 10175269.332429 347.209599 12.490421 102.518723
1.000000 166.865015 -16.752686 -6.069223 166.840580 -16.789134 -5.785355 166.820337 -16.748670 -5.790440 4862.379187 10229094.782685 333.414268 3.761883 78.050276
1.000000 166.791146 -16.630829 -5.981203 166.746275 -16.634263 -5.682024 166.765934 -16.595688 -5.922582 4772.137551 9859627.409496 336.150786 3.620106 80.471202
1.000000 166.791146 -16.630829 -5.981203 166.810376 -16.591857 -6.246509 166.836302 -16.630336 -6.303428 4901.610977 10381060.282395 335.831118 3.998789 80.631791
1.000000 166.240631 -13.517290 -9.786355 166.210027 -13.548639 -8.866500 166.198265 -13.506595 -8.813949 4854.139290 10202034.773679 347.400006 12.636707 102.732494
1.000000 166.738073 -13.182314 -46.057077 166.728342 -13.137671 -45.955708 166.758691 -13.154311 -49.161038 5000.921139 10824183.248841 348.974706 47.330874 96.558446
1.000000 166.738073 -13.182314 -46.057077 166.707115 -13.165703 -42.921666 166.728342 -13.137671 -45.955708 4996.001849 10802186.754100 349.022489 46.037260 96.846961
1.000000 166.885238 -16.793910 -6.054603 166.859167 -16.829429 -5.764914 166.840580 -16.789134 -5.785355 4837.711594 10132449.426285 332.496778 3.708003 77.206328
1.000000 166.817256 -16.669513 -6.031305 166.772311 -16.670294 -5.735222 166.791146 -16.630829 -5.981203 4913.098502 10425722.937077 335.318527 3.695716 79.827111
1.000000 167.744963 -16.197334 -48.932361 167.771102 -16.167622 -51.070165 167.783656 -16.208222 -51.157623 4818.007582 10046124.344579 345.135215 30.083386 99.914078
1.000000 166.748604 -13.226959 -46.226282 166.738073 -13.182314 -46.057077 166.768701 -13.198188 -49.283782 5008.909322 10857159.196341 348.713355 47.175293 96.436361
1.000000 166.206682 -13.391625 -9.638775 166.175624 -13.422658 -8.738512 166.164461 -13.380026 -8.706423 4873.293475 10283074.090364 347.315703 12.245725 102.533979
1.000000 166.921196 -16.872725 -5.985979 166.894893 -16.907514 -5.702908 166.876912 -16.869084 -5.734784 4730.233049 9686109.413476 329.705038 3.554340 74.533506
1.000000 166.842436 -16.710773 -6.063016 166.797562 -16.708601 -5.774420 166.817256 -16.669513 -6.031305 4975.819453 10648230.376409 334.557254 3.750074 79.166669
1.000000 166.939518 -16.908693 -5.956518 166.914017 -16.944161 -5.675981 166.894893 -16.907514 -5.702908 4698.668704 9544292.027870 328.008904 3.504678 72.908215
1.000000 166.865015 -16.752686 -6.069223 166.820337 -16.748670 -5.790440 166.842436 -16.710773 -6.063016 4950.321353 10557888.405604 333.559812 3.755969 78.281853
1.000000 166.979287 -16.970983 -5.935916 166.959856 -17.009676 -5.666527 166.935270 -16.978246 -5.661766 4631.237514 9240522.788028 324.006859 3.518880 69.119044
1.000000 166.885238 -16.793910 -6.054603 166.840580 -16.789134 -5.785355 166.865015 -16.752686 -6.069223 4889.089697 10332986.329199 332.257164 3.718431 77.064807
1.000000 167.003121 -16.998904 -5.953465 166.988174 -17.039416 -5.691216 166.959856 -17.009676 -5.666527 4669.480703 9415689.684954 322.345931 3.589196 67.616857
1.000000 166.903446 -16.834194 -6.022146 166.859167 -16.829429 -5.764914 166.885238 -16.793910 -6.054603 4818.017961 10049129.111773 330.727740 3.651870 75.601553
1.000000 167.062198 -17.055789 -6.045668 167.052345 -17.097636 -5.785082 167.019430 -17.068461 -5.732273 4769.164708 9848770.898507 321.701243 3.859615 67.379170
1.000000 166.921196 -16.872725 -5.985979 166.876912 -16.869084 -5.734784 166.903446 -16.834194 -6.022146 4738.451853 9718735.307251 329.253786 3.574239 74.184917
1.000000 167.848702 -16.537887 -48.365985 167.868710 -16.504119 -50.557776 167.887176 -16.546247 -50.832813 4959.020466 10633119.907628 341.636337 33.261293 95.948499
1.000000 166.939518 -16.908693 -5.956518 166.894893 -16.907514 -5.702908 166.921196 -16.872725 -5.985979 4659.878949 9371535.290944 327.919886 3.508289 72.914067
1.000000 166.958533 -16.941466 -5.937656 166.914017 -16.944161 -5.675981 166.939518 -16.908693 -5.956518 4568.995022 8935670.377819 326.709050 3.471699 71.780957
1.000000 166.979287 -16.970983 -5.935916 166.935270 -16.978246 -5.661766 166.958533 -16.941466 -5.937656 4497.969469 8578193.386767 325.516028 3.475032 70.688881
1.000000 167.918787 -16.724366 -48.704713 167.946468 -16.698916 -51.509569 167.953910 -16.739410 -51.109632 4787.634089 9895057.089960 343.422705 36.488495 96.937848
1.000000 167.129727 -17.118413 -6.183070 167.118452 -17.160211 -5.899843 167.085683 -17.127927 -5.842640 4869.798480 10257963.219540 324.251614 4.211762 70.364430
1.000000 167.003121 -16.998904 -5.953465 166.959856 -17.009676 -5.666527 166.979287 -16.970983 -5.935916 4514.043314 8664818.515097 324.495469 3.535142 69.802258
1.000000 167.003121 -16.998904 -5.953465 167.022345 -16.960218 -6.251214 167.046369 -16.987389 -6.279637 4501.985701 8593675.325188 325.321852 3.955562 71.079838
1.000000 167.030781 -17.027149 -5.988811 166.988174 -17.039416 -5.691216 167.003121 -16.998904 -5.953465 4605.589545 9126181.746460 323.794873 3.649684 69.271253
1.000000 167.030781 -17.027149 -5.988811 167.046369 -16.987389 -6.279637 167.074062 -17.015148 -6.328276 4597.241613 9079886.888737 324.950978 4.094819 70.877420
1.000000 167.162996 -17.153997 -6.248258 167.149493 -17.195410 -5.951376 167.118452 -17.160211 -5.899843 4911.643102 10419289.905783 326.943206 4.380305 73.245410
1.000000 167.062198 -17.055789 -6.045668 167.019430 -17.068461 -5.732273 167.030781 -17.027149 -5.988811 4710.489153 9601534.769991 323.661612 3.811477 69.338739
1.000000 166.252407 -13.559170 -9.854970 166.222031 -13.590729 -8.931045 166.210027 -13.548639 -8.866500 4858.111235 10218938.072596 347.688030 12.791638 103.033679
1.000000 166.217904 -13.433762 -9.683051 166.186774 -13.464646 -8.771644 166.175624 -13.422658 -8.738512 4846.463887 10169066.499238 347.184691 12.362954 102.458482
1.000000 166.759874 -13.271254 -46.458081 166.748604 -13.226959 -46.226282 166.779514 -13.241907 -49.475132 5001.580549 10826499.312323 348.392476 47.007376 96.269944
1.000000 167.194478 -17.193588 -6.304499 167.177322 -17.233785 -5.990960 167.149493 -17.195410 -5.951376 4937.379468 10515658.925435 330.419835 4.527852 76.874316
1.000000 167.095713 -17.085652 -6.115034 167.052345 -17.097636 -5.785082 167.062198 -17.055789 -6.045668 4815.561325 10038866.900162 324.070993 3.996136 69.967636
1.000000 166.264321 -13.601604 -9.928518 166.234032 -13.633265 -8.998387 166.222031 -13.590729 -8.931045 4875.238183 10291145.642277 347.920711 12.930831 103.274957
1.000000 166.771635 -13.313898 -46.751860 166.739946 -13.300726 -43.513406 166.759874 -13.271254 -46.458081 4936.271621 10550727.013546 348.141496 45.841981 96.368638
1.000000 166.771635 -13.313898 -46.751860 166.759874 -13.271254 -46.458081 166.791106 -13.284897 -49.745265 4932.672408 10534263.713617 348.026573 46.868723 96.068262
1.000000 167.222281 -17.235748 -6.346351 167.201307 -17.274170 -6.018817 167.177322 -17.233785 -5.990960 4924.242091 10465247.904403 333.956115 4.621074 80.517982
1.000000 167.129727 -17.118413 -6.183070 167.085683 -17.127927 -5.842640 167.095713 -17.085652 -6.115034 4920.108224 10452965.749635 325.028091 4.188040 71.144446
1.000000 167.926424 -16.764007 -48.296314 167.953910 -16.739410 -51.109632 167.960817 -16.781967 -50.663840 4855.192508 10204962.106863 344.321485 37.144670 97.500074
1.000000 166.782804 -13.356077 -46.956659 166.751185 -13.342484 -43.763992 166.771635 -13.313898 -46.751860 4901.074287 10399882.713497 347.772839 45.726685 96.254807
1.000000 166.782804 -13.356077 -46.956659 166.771635 -13.313898 -46.751860 166.802633 -13.327369 -49.992209 4898.014882 10387302.185021 347.689259 46.780727 95.979035
1.000000 167.984028 -16.987545 -48.128222 168.004856 -16.957396 -50.818825 168.017851 -16.998228 -51.155623 4834.175192 10116882.064832 347.368298 41.650856 98.959974
1.000000 167.162996 -17.153997 -6.248258 167.118452 -17.160211 -5.899843 167.129727 -17.118413 -6.183070 4966.309355 10603605.780570 326.878747 4.382578 73.199161
1.000000 167.934943 -16.808562 -47.873431 167.960817 -16.781967 -50.663840 167.968731 -16.826257 -50.329249 4920.186327 10472111.112636 345.524414 38.112533 98.254686
1.000000 167.265283 -17.324386 -6.386971 167.238041 -17.359009 -6.045710 167.221480 -17.316031 -6.036251 4887.047263 10317166.513999 340.939594 4.670826 87.589708
1.000000 167.194478 -17.193588 -6.304499 167.149493 -17.195410 -5.951376 167.162996 -17.153997 -6.248258 5048.262032 10880117.353486 329.623924 4.560667 76.118998
1.000000 167.222281 -17.235748 -6.346351 167.177322 -17.233785 -5.990960 167.194478 -17.193588 -6.304499 5052.414050 10894926.849394 332.709047 4.677541 79.336698
1.000000 168.037563 -17.185747 -48.312968 168.060878 -17.160535 -51.402887 168.070003 -17.202185 -51.190193 4831.345421 10103434.450290 345.512425 43.613012 97.021751
1.000000 167.911002 -16.837290 -45.217884 167.934943 -16.808562 -47.873431 167.945244 -16.854997 -47.622589 5002.099677 10773117.164723 344.531875 37.553114 97.247862
1.000000 167.294642 -17.414311 -6.397335 167.262980 -17.445289 -6.054719 167.251575 -17.402372 -6.050610 4835.569398 10121378.090891 346.261138 4.580045 92.885704
1.000000 167.245823 -17.279507 -6.372696 167.201307 -17.274170 -6.018817 167.222281 -17.235748 -6.346351 5020.822748 10783858.761700 335.856636 4.738506 82.571376
1.000000 167.922873 -16.884954 -45.011635 167.911002 -16.837290 -45.217884 167.945244 -16.854997 -47.622589 5051.466620 10929855.895352 343.832658 37.880485 96.540538
1.000000 166.318086 -13.827439 -10.068596 166.285289 -13.856576 -9.073002 166.277554 -13.811044 -9.132068 4952.317190 10601700.331944 347.813664 13.126546 103.188390
1.000000 167.265283 -17.324386 -6.386971 167.221480 -17.316031 -6.036251 167.245823 -17.279507 -6.372696 4989.005169 10668961.187022 339.130418 4.760594 85.889360
1.000000 167.326622 -17.539652 -6.432772 167.294636 -17.569598 -6.109010 167.283629 -17.528733 -6.079871 4725.575907 9667945.919952 349.850937 4.496197 96.413744
1.000000 167.281266 -17.369689 -6.393452 167.238041 -17.359009 -6.045710 167.265283 -17.324386 -6.386971 4959.868519 10573130.013961 342.091734 4.735387 88.859545
1.000000 168.018462 -17.105474 -48.570282 168.041100 -17.078627 -51.527676 168.051351 -17.119347 -51.524038 4795.872595 9950022.393762 346.345054 42.900731 97.857489
1.000000 167.337899 -17.579808 -6.468740 167.306641 -17.610477 -6.149745 167.294636 -17.569598 -6.109010 4738.301032 9721025.821106 350.264461 4.524238 96.818871
1.000000 167.294642 -17.414311 -6.397335 167.251575 -17.402372 -6.050610 167.281266 -17.369689 -6.393452 4913.687434 10418903.948901 344.449042 4.666672 91.201399
1.000000 167.350073 -17.620312 -6.514792 167.319273 -17.651473 -6.196702 167.306641 -17.610477 -6.149745 4752.658452 9780577.623069 350.350621 4.562089 96.904292
1.000000 167.305803 -17.457297 -6.400078 167.262980 -17.445289 -6.054719 167.294642 -17.414311 -6.397335 4828.061451 10088567.103622 346.386855 4.586270 93.119837
1.000000 166.337114 -13.964450 -9.676254 166.302075 -13.991008 -8.683690 166.297193 -13.946493 -8.841757 4897.375444 10381616.756469 345.768823 12.371759 101.144905
1.000000 166.342054 -14.008882 -9.487409 166.306499 -14.034815 -8.506891 166.302075 -13.991008 -8.683690 4868.209052 10260844.929868 344.871467 12.052059 100.221040
1.000000 166.895844 -13.823788 -47.113379 166.885429 -13.780741 -47.085135 166.917032 -13.796200 -50.153178 4918.558691 10475348.164935 347.013467 45.334899 97.396267
1.000000 167.316135 -17.499105 -6.410082 167.273330 -17.487445 -6.062847 167.305803 -17.457297 -6.400078 4772.889763 9862989.917888 348.109978 4.528606 94.818335
1.000000 167.326622 -17.539652 -6.432772 167.283629 -17.528733 -6.079871 167.316135 -17.499105 -6.410082 4715.182623 9622003.673602 349.465221 4.510384 96.151103
1.000000 168.133749 -17.525916 -47.885925 168.154235 -17.498147 -50.947850 168.166427 -17.537684 -51.010642 4781.980324 9880932.950071 344.270704 44.939113 95.633328
1.000000 167.337899 -17.579808 -6.468740 167.294636 -17.569598 -6.109010 167.326622 -17.539652 -6.432772 4705.431786 9581194.145593 350.331070 4.521958 97.002483
1.000000 167.400531 -17.787766 -6.687502 167.368916 -17.818623 -6.350165 167.357456 -17.776416 -6.326202 4796.444086 9960565.177319 348.755276 4.645935 95.313879
1.000000 167.350073 -17.620312 -6.514792 167.306641 -17.610477 -6.149745 167.337899 -17.579808 -6.468740 4729.102772 9681839.295934 350.712823 4.550060 97.378802
1.000000 168.079707 -17.358989 -47.472418 168.046570 -17.343041 -44.622420 168.067104 -17.313996 -47.568563 4993.384308 10769213.289291 343.858354 43.251789 95.453045
1.000000 166.346569 -14.052582 -9.280747 166.310846 -14.078347 -8.318678 166.306499 -14.034815 -8.506891 4857.027784 10213774.775557 343.960559 11.729554 99.263292
1.000000 166.906010 -13.866202 -47.138854 166.895844 -13.823788 -47.113379 166.927352 -13.838653 -50.186701 4887.868508 10344484.985110 347.109546 45.300439 97.636068
1.000000 167.411679 -17.830765 -6.701415 167.379502 -17.861125 -6.360512 167.368916 -17.818623 -6.350165 4797.297791 9963406.482921 348.034603 4.601341 94.581576
1.000000 167.362886 -17.660876 -6.566467 167.319273 -17.651473 -6.196702 167.350073 -17.620312 -6.514792 4741.764867 9734644.527412 350.679161 4.581799 97.346595
1.000000 167.422032 -17.873964 -6.699942 167.389323 -17.903815 -6.357691 167.379502 -17.861125 -6.360512 4797.285509 9963135.501180 347.175971 4.529016 93.704880
1.000000 167.376071 -17.703073 -6.617038 167.332630 -17.692741 -6.248484 167.362886 -17.660876 -6.566467 4810.667581 10017742.024091 350.362103 4.614022 97.035033
1.000000 168.093506 -17.403971 -47.489214 168.060195 -17.389027 -44.570936 168.079707 -17.358989 -47.472418 5008.706534 10830660.069013 343.773327 43.490048 95.330353
1.000000 166.351175 -14.095617 -9.070150 166.315362 -14.121298 -8.127849 166.310846 -14.078347 -8.318678 4835.085158 10120247.690023 343.077243 11.415729 98.310118
1.000000 166.916021 -13.908289 -47.158306 166.906010 -13.866202 -47.138854 166.937585 -13.881075 -50.219294 4876.659946 10295461.656073 347.141921 45.287821 97.826079
1.000000 167.388551 -17.745150 -6.657748 167.345239 -17.734528 -6.290797 167.376071 -17.703073 -6.617038 4799.948747 9974756.360778 349.805700 4.634298 96.480288
1.000000 167.400531 -17.787766 -6.687502 167.357456 -17.776416 -6.326202 167.388551 -17.745150 -6.657748 4813.972513 10030640.687130 349.028673 4.634950 95.701025
1.000000 168.121549 -17.486871 -47.819439 168.088404 -17.475498 -44.738143 168.107838 -17.446309 -47.651008 4820.238718 10058242.301333 344.041987 44.053904 95.420349
1.000000 166.356062 -14.137891 -8.862551 166.320362 -14.163715 -7.942111 166.315362 -14.121298 -8.127849 4816.776301 10041045.268368 342.250584 11.119641 97.389845
1.000000 166.925897 -13.950315 -47.150180 166.916021 -13.908289 -47.158306 166.947673 -13.923559 -50.228415 4874.829659 10286957.982410 346.979451 45.275200 97.875225
1.000000 167.450415 -18.000457 -6.649788 167.417472 -18.029418 -6.312778 167.407705 -17.988289 -6.327056 4720.875012 9648841.508606 345.015308 4.366337 91.474124
1.000000 167.411679 -17.830765 -6.701415 167.368916 -17.818623 -6.350165 167.400531 -17.787766 -6.687502 4818.983643 10049722.995218 347.976424 4.603869 94.641014
1.000000 168.121886 -17.589126 -44.689372 168.111675 -17.551899 -44.774581 168.144559 -17.563779 -47.847396 4675.810631 9375600.582020 344.141390 44.337968 95.334964
1.000000 166.935749 -13.992621 -47.101136 166.925897 -13.950315 -47.150180 166.957611 -13.966085 -50.200595 4889.660018 10350756.188912 346.625263 45.298185 97.780852
1.000000 166.380951 -14.304531 -8.100255 166.347155 -14.332896 -7.291797 166.339456 -14.289871 -7.443050 4845.629091 10166072.250036 340.073772 9.882682 94.863224
1.000000 167.460542 -18.040156 -6.640265 167.428403 -18.069652 -6.307021 167.417472 -18.029418 -6.312778 4688.857217 9515502.541820 344.539164 4.367356 90.985312
1.000000 167.422032 -17.873964 -6.699942 167.379502 -17.861125 -6.360512 167.411679 -17.830765 -6.701415 4819.583760 10051931.265730 346.867443 4.543331 93.517188
1.000000 166.395934 -14.392647 -7.718038 166.362111 -14.421259 -6.975810 166.354805 -14.376502 -7.136548 4912.395295 10440317.888987 339.703782 9.040528 93.752462
1.000000 166.367414 -14.220829 -8.473109 166.332457 -14.247626 -7.601262 166.326038 -14.205693 -7.766341 4803.328108 9982866.613850 340.963081 10.561319 95.841955
1.000000 166.946061 -14.035714 -47.031362 166.935749 -13.992621 -47.101136 166.967467 -14.008772 -50.128473 4922.924580 10493895.623164 346.067464 45.416199 97.527650
1.000000 167.431731 -17.917132 -6.686456 167.389323 -17.903815 -6.357691 167.422032 -17.873964 -6.699942 4814.405508 10031839.419199 345.936110 4.472602 92.564344
1.000000 166.402722 -14.438818 -7.520309 166.368394 -14.466794 -6.811935 166.362111 -14.421259 -6.975810 4933.557976 10522316.080260 340.462834 8.625007 94.215558
1.000000 166.957041 -14.079186 -46.967784 166.946061 -14.035714 -47.031362 166.977803 -14.051775 -50.062680 4941.556767 10571930.318594 345.452678 45.679947 97.215646
1.000000 166.373978 -14.262488 -8.286874 166.339456 -14.289871 -7.443050 166.332457 -14.247626 -7.601262 4817.237621 10044214.956298 340.503863 10.251308 95.215913
1.000000 167.498807 -18.156971 -6.682069 167.469800 -18.189589 -6.353810 167.454892 -18.149251 -6.329677 4745.717236 9752186.489654 344.051935 4.524296 90.527071
1.000000 167.440838 -17.959396 -6.665797 167.398552 -17.946363 -6.344410 167.431731 -17.917132 -6.686456 4765.854107 9833882.482863 345.284933 4.409385 91.886924
1.000000 167.513907 -18.197818 -6.715149 167.484643 -18.230724 -6.378654 167.469800 -18.189589 -6.353810 4796.727526 9962508.880089 344.452476 4.618077 90.947581
1.000000 167.450415 -18.000457 -6.649788 167.407705 -17.988289 -6.327056 167.440838 -17.959396 -6.665797 4720.533028 9646562.786914 344.964333 4.368717 91.540999
1.000000 167.528420 -18.240168 -6.742216 167.498724 -18.272580 -6.399116 167.484643 -18.230724 -6.378654 4807.165789 10003657.737188 344.965311 4.701110 91.473747
1.000000 167.460542 -18.040156 -6.640265 167.417472 -18.029418 -6.312778 167.450415 -18.000457 -6.649788 4670.292336 9431604.284992 344.777289 4.356951 91.335480
