File,Mw,Lon,Lat,Depth
tamtam_nuevo.000400.log,7.9038,168.51848,-18.049101,52.43
tamtam_nuevo.000401.log,7.8974,167.823833,-18.168232,11.71
tamtam_nuevo.000402.log,7.9752,168.389048,-17.943964,43.02
tamtam_nuevo.000403.log,7.6939,167.700284,-18.180507,9.46
tamtam_nuevo.000404.log,7.6181,168.403879,-17.768739,54.4
tamtam_nuevo.000405.log,7.4967,167.849813,-17.815777,18.29
tamtam_nuevo.000406.log,7.7651,167.879089,-18.011171,16.6
tamtam_nuevo.000407.log,7.5554,168.176952,-18.333729,20.93
tamtam_nuevo.000408.log,7.9305,168.32719,-17.735381,44.96
tamtam_nuevo.000409.log,7.6308,168.026673,-18.082775,17.56
tamtam_nuevo.000410.log,7.4213,167.978184,-18.302529,17.39
tamtam_nuevo.000411.log,7.855,167.812674,-18.09312,14.37
tamtam_nuevo.000412.log,7.9734,167.825885,-18.260224,11.63
tamtam_nuevo.000413.log,8.0217,168.022345,-18.032773,18.57
tamtam_nuevo.000414.log,7.7581,168.234439,-18.176123,28.86
tamtam_nuevo.000415.log,7.995,168.500827,-17.975927,53.29
tamtam_nuevo.000416.log,7.7529,167.933215,-17.968398,19.47
tamtam_nuevo.000417.log,7.88,168.507057,-18.116535,47.88
tamtam_nuevo.000418.log,7.8672,168.368883,-17.871289,45.66
tamtam_nuevo.000419.log,7.6988,167.880256,-17.938226,16.34
tamtam_nuevo.000420.log,7.8125,168.743217,-18.317546,53.21
tamtam_nuevo.000421.log,7.9123,168.421418,-18.367209,34.95
tamtam_nuevo.000422.log,7.8078,168.131116,-18.47628,16.01
tamtam_nuevo.000423.log,7.7835,168.505489,-18.262602,43.1
tamtam_nuevo.000424.log,7.6682,168.074209,-18.087574,20.79
tamtam_nuevo.000425.log,7.8705,168.190855,-17.549529,43.14
tamtam_nuevo.000426.log,7.9462,168.097686,-17.936621,24.87
tamtam_nuevo.000427.log,7.656,168.375078,-17.840906,48.94
tamtam_nuevo.000428.log,7.8471,167.746985,-18.259146,10.44
tamtam_nuevo.000429.log,7.9526,168.252442,-18.077836,31.83
tamtam_nuevo.000430.log,7.4741,168.167909,-17.975547,29.12
tamtam_nuevo.000431.log,7.6919,168.076904,-18.272388,17.3
tamtam_nuevo.000432.log,7.5987,168.540737,-18.26693,46.22
tamtam_nuevo.000433.log,7.3621,168.035294,-18.269332,16.54
tamtam_nuevo.000434.log,7.8955,168.28456,-17.752866,43.67
tamtam_nuevo.000435.log,7.7498,168.015469,-18.094474,17.27
tamtam_nuevo.000436.log,8.1216,168.250979,-17.94487,35.61
tamtam_nuevo.000437.log,7.6312,167.847196,-17.949118,16.78
tamtam_nuevo.000438.log,7.8867,168.039523,-18.082285,22.43
tamtam_nuevo.000439.log,7.7648,168.171445,-17.838131,29.17
tamtam_nuevo.000440.log,7.8383,167.945022,-18.029515,18.08
tamtam_nuevo.000441.log,7.9283,168.082362,-17.996296,23.71
tamtam_nuevo.000442.log,7.8381,167.913671,-18.29282,11.52
tamtam_nuevo.000443.log,8.1015,167.958302,-18.020256,16.91
tamtam_nuevo.000444.log,7.8826,167.894464,-18.044579,14.71
tamtam_nuevo.000445.log,7.9076,168.346858,-18.013776,38.15
tamtam_nuevo.000446.log,8.1712,167.965422,-18.160269,16.59
tamtam_nuevo.000447.log,7.6126,167.990083,-18.105522,21.65
tamtam_nuevo.000448.log,7.8359,167.970308,-17.958333,20.33
tamtam_nuevo.000449.log,7.759,168.10628,-18.106239,28.22
tamtam_nuevo.000450.log,7.6898,167.978108,-18.035579,18.0
tamtam_nuevo.000451.log,7.9119,168.306031,-17.549409,49.71
tamtam_nuevo.000452.log,7.9313,168.229734,-18.124645,32.15
tamtam_nuevo.000453.log,7.6796,168.270156,-17.93559,36.03
tamtam_nuevo.000454.log,7.6837,168.273984,-17.994041,33.84
tamtam_nuevo.000455.log,7.9569,167.717637,-18.053825,13.15
tamtam_nuevo.000456.log,7.7913,168.052655,-18.275976,18.02
tamtam_nuevo.000457.log,7.8674,168.084932,-18.023551,25.48
tamtam_nuevo.000458.log,7.82,167.661268,-17.874368,11.17
tamtam_nuevo.000459.log,7.8888,167.947353,-17.993708,16.98
tamtam_nuevo.000460.log,7.5199,167.839902,-18.004083,14.86
tamtam_nuevo.000461.log,7.8285,167.987189,-18.082607,17.78
tamtam_nuevo.000462.log,7.5215,168.03585,-18.091699,17.81
tamtam_nuevo.000463.log,7.8056,167.955465,-18.084005,15.73
tamtam_nuevo.000464.log,7.6709,168.099089,-18.154154,21.5
tamtam_nuevo.000465.log,7.805,168.198215,-17.529496,43.89
tamtam_nuevo.000466.log,7.8136,168.409706,-18.151283,40.57
tamtam_nuevo.000467.log,7.9984,167.951956,-18.179009,15.25
tamtam_nuevo.000468.log,7.8328,168.365605,-17.747681,46.16
tamtam_nuevo.000469.log,8.0042,168.183734,-17.747614,33.67
tamtam_nuevo.000470.log,7.7777,168.105744,-18.180727,19.0
tamtam_nuevo.000471.log,7.8145,167.876075,-17.973766,15.78
tamtam_nuevo.000472.log,7.9437,168.210488,-18.035391,31.98
tamtam_nuevo.000473.log,7.9722,168.341511,-17.696123,48.99
tamtam_nuevo.000474.log,7.8422,168.468269,-17.979858,45.73
tamtam_nuevo.000475.log,7.8464,168.325766,-18.236679,31.47
tamtam_nuevo.000476.log,7.9699,168.028981,-17.95792,25.21
tamtam_nuevo.000477.log,8.1879,167.87611,-18.041958,14.79
tamtam_nuevo.000478.log,7.9048,168.27561,-17.773428,41.3
tamtam_nuevo.000479.log,7.9295,168.026562,-18.028133,22.71
tamtam_nuevo.000480.log,7.9244,168.108567,-18.147532,24.11
tamtam_nuevo.000481.log,7.6875,168.097796,-18.034981,24.52
tamtam_nuevo.000482.log,7.9636,167.966952,-18.122024,18.45
tamtam_nuevo.000483.log,7.9749,168.125411,-18.117054,24.07
tamtam_nuevo.000484.log,7.8397,168.512509,-18.007218,49.38
tamtam_nuevo.000485.log,7.5939,168.040283,-17.792801,24.7
tamtam_nuevo.000486.log,7.9221,167.95231,-18.217407,16.7
tamtam_nuevo.000487.log,8.0524,168.015797,-18.142531,17.58
tamtam_nuevo.000488.log,7.9546,167.836207,-18.061652,13.67
tamtam_nuevo.000489.log,8.1492,168.4787,-18.191099,40.62
tamtam_nuevo.000490.log,8.0506,167.857924,-18.01771,15.03
tamtam_nuevo.000491.log,7.9293,168.087916,-18.210036,22.16
tamtam_nuevo.000492.log,7.8962,167.957727,-17.964827,22.85
tamtam_nuevo.000493.log,7.6226,168.067818,-18.109811,22.39
tamtam_nuevo.000494.log,7.9623,168.089303,-18.190461,19.78
tamtam_nuevo.000495.log,7.7022,168.549655,-18.20314,45.92
tamtam_nuevo.000496.log,7.9925,167.965716,-18.065144,18.22
tamtam_nuevo.000497.log,7.7399,168.194317,-17.800164,34.48
tamtam_nuevo.000498.log,7.8889,168.401172,-18.15195,38.58
tamtam_nuevo.000499.log,7.7789,168.29988,-17.857724,39.47
tamtam_nuevo.000500.log,7.8525,168.036061,-18.258845,16.04
tamtam_nuevo.000501.log,7.7643,168.237183,-17.954524,33.81
tamtam_nuevo.000502.log,7.798,168.437062,-17.948621,48.0
tamtam_nuevo.000503.log,7.8365,168.395656,-17.987284,39.98
tamtam_nuevo.000504.log,8.0504,168.198551,-18.155106,25.98
tamtam_nuevo.000505.log,7.9343,167.778181,-18.033212,13.3
tamtam_nuevo.000506.log,7.751,168.253825,-18.078082,35.11
tamtam_nuevo.000507.log,7.6462,167.90164,-18.035498,17.62
tamtam_nuevo.000508.log,7.955,168.340835,-17.946372,42.24
tamtam_nuevo.000509.log,8.1356,168.187184,-17.866479,33.12
tamtam_nuevo.000510.log,7.8868,168.090696,-18.063692,25.04
tamtam_nuevo.000511.log,7.8424,168.092652,-18.046432,24.03
tamtam_nuevo.000512.log,8.0968,167.89321,-18.109555,15.74
tamtam_nuevo.000513.log,7.9527,167.835214,-18.02062,15.15
tamtam_nuevo.000514.log,7.7759,168.348797,-18.00973,40.91
tamtam_nuevo.000515.log,7.7756,167.978529,-18.086086,18.93
tamtam_nuevo.000516.log,8.1928,168.091309,-18.400042,18.31
tamtam_nuevo.000517.log,8.0058,168.159517,-18.070882,25.97
tamtam_nuevo.000518.log,7.636,168.127723,-18.32677,21.29
tamtam_nuevo.000519.log,7.571,168.329304,-18.141596,32.95
tamtam_nuevo.000520.log,8.0345,168.033865,-18.137898,18.25
tamtam_nuevo.000521.log,8.0201,168.2236,-18.011041,34.34
tamtam_nuevo.000522.log,8.1569,167.855652,-18.355819,12.23
tamtam_nuevo.000523.log,8.0327,167.911415,-18.372399,13.3
tamtam_nuevo.000524.log,7.7407,168.187252,-18.060892,31.58
tamtam_nuevo.000525.log,8.1476,167.874805,-17.839215,17.39
tamtam_nuevo.000526.log,7.9919,167.955049,-18.1829,14.39
tamtam_nuevo.000527.log,7.9599,167.939862,-18.151026,17.18
tamtam_nuevo.000528.log,8.0337,168.160029,-18.194662,23.0
tamtam_nuevo.000529.log,8.306,168.335026,-17.880769,42.11
tamtam_nuevo.000530.log,8.1639,168.25281,-18.12367,32.26
tamtam_nuevo.000531.log,7.907,167.870042,-17.995206,16.72
tamtam_nuevo.000532.log,7.8427,168.267834,-18.28815,29.52
tamtam_nuevo.000533.log,7.8523,167.939704,-18.1367,16.44
tamtam_nuevo.000534.log,8.0824,168.047542,-18.040012,22.19
tamtam_nuevo.000535.log,8.1249,167.833673,-18.029634,13.5
tamtam_nuevo.000536.log,7.7946,167.772949,-18.042001,13.18
tamtam_nuevo.000537.log,7.9435,168.055777,-18.052217,22.42
tamtam_nuevo.000538.log,7.7476,168.282393,-17.969243,36.5
tamtam_nuevo.000539.log,7.6742,168.150643,-18.08334,24.92
tamtam_nuevo.000540.log,7.7087,168.118116,-18.261728,20.15
tamtam_nuevo.000541.log,8.0456,167.998025,-17.968237,21.62
tamtam_nuevo.000542.log,7.8387,168.462133,-18.118158,43.1
tamtam_nuevo.000543.log,7.7982,168.052319,-18.145555,20.68
tamtam_nuevo.000544.log,7.9248,168.450435,-18.210548,39.23
tamtam_nuevo.000545.log,7.9819,168.380699,-18.106995,38.43
tamtam_nuevo.000546.log,8.0204,168.440648,-18.143028,43.53
tamtam_nuevo.000547.log,7.8014,168.005287,-18.148041,19.42
tamtam_nuevo.000548.log,8.23,168.120657,-18.090296,25.92
tamtam_nuevo.000549.log,7.8325,168.265783,-17.548798,45.98
tamtam_nuevo.000550.log,7.8356,167.769993,-18.145208,12.5
tamtam_nuevo.000551.log,7.9542,168.128341,-18.126841,26.45
tamtam_nuevo.000552.log,8.0037,167.908721,-17.892134,17.94
tamtam_nuevo.000553.log,7.9439,167.917801,-18.083086,18.88
tamtam_nuevo.000554.log,8.0693,167.537614,-18.069745,8.1
tamtam_nuevo.000555.log,7.9177,168.382868,-17.960291,43.36
tamtam_nuevo.000556.log,7.916,168.038216,-18.141544,19.77
tamtam_nuevo.000557.log,7.9526,168.324995,-18.21226,34.41
tamtam_nuevo.000558.log,7.9099,167.968599,-18.169974,18.26
tamtam_nuevo.000559.log,7.836,168.498906,-18.067969,47.8
tamtam_nuevo.000560.log,8.261,168.369998,-18.251611,34.91
tamtam_nuevo.000561.log,7.959,168.552561,-18.543617,38.05
tamtam_nuevo.000562.log,8.091,168.197063,-18.102509,23.86
tamtam_nuevo.000563.log,8.2185,168.353321,-18.214329,35.08
tamtam_nuevo.000564.log,8.0663,168.506979,-18.204943,43.73
tamtam_nuevo.000565.log,8.2075,168.023648,-18.127667,18.76
tamtam_nuevo.000566.log,8.0531,168.322063,-18.066509,36.02
tamtam_nuevo.000567.log,7.9169,168.546948,-18.153775,45.56
tamtam_nuevo.000568.log,7.958,167.900864,-17.887538,15.51
tamtam_nuevo.000569.log,8.0193,168.563122,-18.198717,46.61
tamtam_nuevo.000570.log,8.0212,168.150324,-18.083998,26.65
tamtam_nuevo.000571.log,7.8383,168.184765,-18.003084,30.3
tamtam_nuevo.000572.log,8.006,168.08215,-18.156322,22.22
tamtam_nuevo.000573.log,8.0772,167.911165,-18.165321,17.55
tamtam_nuevo.000574.log,8.2577,168.141902,-18.163464,25.07
tamtam_nuevo.000575.log,7.846,168.117324,-18.003392,25.33
tamtam_nuevo.000576.log,7.9182,168.040573,-18.104165,23.25
tamtam_nuevo.000577.log,7.9261,167.922356,-18.136281,15.97
tamtam_nuevo.000578.log,8.1596,168.762237,-18.420111,49.88
tamtam_nuevo.000579.log,8.2078,168.205471,-18.109936,30.33
tamtam_nuevo.000580.log,8.035,168.102141,-17.87958,31.27
tamtam_nuevo.000581.log,7.7531,168.134411,-18.029008,25.76
tamtam_nuevo.000582.log,8.0695,168.397093,-17.883236,50.04
tamtam_nuevo.000583.log,8.0452,168.504724,-18.165328,45.46
tamtam_nuevo.000584.log,8.3326,168.262575,-17.414677,49.85
tamtam_nuevo.000585.log,8.1355,168.063524,-17.941795,24.9
tamtam_nuevo.000586.log,7.8626,168.460969,-18.240936,39.46
tamtam_nuevo.000587.log,8.2251,168.317037,-17.864847,41.27
tamtam_nuevo.000588.log,8.243,168.073556,-18.016315,24.58
tamtam_nuevo.000589.log,8.15,168.125214,-18.063271,28.66
tamtam_nuevo.000590.log,8.1523,168.409915,-18.023616,43.03
tamtam_nuevo.000591.log,7.9324,168.442276,-18.023802,46.3
tamtam_nuevo.000592.log,7.9974,167.966143,-18.213228,16.94
tamtam_nuevo.000593.log,8.0834,167.931677,-17.994915,19.01
tamtam_nuevo.000594.log,7.9919,168.165515,-18.203678,26.73
tamtam_nuevo.000595.log,7.9845,168.241681,-17.989103,35.22
tamtam_nuevo.000596.log,8.0035,168.233558,-18.086602,31.6
tamtam_nuevo.000597.log,8.0918,168.016748,-17.910412,23.46
tamtam_nuevo.000598.log,8.2383,168.081063,-18.015665,25.89
tamtam_nuevo.000599.log,7.8314,167.907313,-18.062216,17.6
tamtam_nuevo.000600.log,8.285,168.356397,-17.87047,44.48
tamtam_nuevo.000601.log,8.236,168.459756,-18.093897,45.37
tamtam_nuevo.000602.log,7.899,168.223592,-18.077501,27.97
tamtam_nuevo.000603.log,8.412,168.029725,-18.033601,20.45
tamtam_nuevo.000604.log,8.3051,167.973613,-18.198852,15.24
tamtam_nuevo.000605.log,8.3061,168.199169,-17.940653,33.38
tamtam_nuevo.000606.log,8.0189,168.375387,-18.008528,41.92
tamtam_nuevo.000607.log,8.1652,167.790229,-18.1125,12.68
tamtam_nuevo.000608.log,7.9676,168.320259,-18.016886,35.55
tamtam_nuevo.000609.log,8.2054,168.103272,-17.853586,25.55
tamtam_nuevo.000610.log,8.0564,168.41775,-18.076907,40.9
tamtam_nuevo.000611.log,8.1833,167.849311,-18.197088,14.38
tamtam_nuevo.000612.log,8.278,168.155629,-18.02976,29.96
tamtam_nuevo.000613.log,8.1534,168.172385,-18.252398,25.8
tamtam_nuevo.000614.log,8.1319,168.207769,-17.835518,34.08
tamtam_nuevo.000615.log,8.201,167.962145,-18.221983,17.95
tamtam_nuevo.000616.log,7.8747,167.997255,-17.939138,22.14
tamtam_nuevo.000617.log,8.1425,168.120997,-18.023339,26.97
tamtam_nuevo.000618.log,8.1006,168.412188,-17.88428,49.78
tamtam_nuevo.000619.log,8.0272,167.974917,-18.087797,18.0
tamtam_nuevo.000620.log,8.3735,168.075604,-18.184917,21.77
tamtam_nuevo.000621.log,8.151,168.024214,-18.085607,22.4
tamtam_nuevo.000622.log,8.1339,168.012314,-18.165737,18.12
tamtam_nuevo.000623.log,7.9579,168.24518,-18.245116,29.36
tamtam_nuevo.000624.log,8.2585,168.337054,-17.945149,41.06
tamtam_nuevo.000625.log,7.9496,168.339603,-18.035416,39.2
tamtam_nuevo.000626.log,8.1438,167.862824,-18.070661,16.36
tamtam_nuevo.000627.log,8.1118,168.352662,-17.920833,44.64
tamtam_nuevo.000628.log,8.1884,168.343174,-17.894448,42.67
tamtam_nuevo.000629.log,8.3682,168.487609,-18.327644,44.17
tamtam_nuevo.000630.log,8.1847,168.415491,-18.267369,35.27
tamtam_nuevo.000631.log,8.2546,168.044005,-18.199135,20.14
tamtam_nuevo.000632.log,8.0342,167.923786,-18.0898,17.12
tamtam_nuevo.000633.log,8.325,167.817672,-18.11124,12.74
tamtam_nuevo.000634.log,8.0944,167.825357,-18.019299,15.11
tamtam_nuevo.000635.log,7.9393,168.003254,-18.042856,20.94
tamtam_nuevo.000636.log,8.318,168.228367,-18.145426,29.84
tamtam_nuevo.000637.log,8.2523,168.224495,-18.147177,27.16
tamtam_nuevo.000638.log,8.0685,168.180608,-18.022534,30.56
tamtam_nuevo.000639.log,8.287,168.594615,-18.206771,46.04
tamtam_nuevo.000640.log,8.2106,168.08358,-18.038356,24.24
tamtam_nuevo.000641.log,8.2696,168.084815,-18.11503,20.56
tamtam_nuevo.000642.log,8.3707,168.300062,-17.956987,37.04
tamtam_nuevo.000643.log,8.4162,168.298119,-17.977363,36.11
tamtam_nuevo.000644.log,8.3887,167.843559,-18.253207,14.36
tamtam_nuevo.000645.log,7.9391,168.373431,-18.284174,33.91
tamtam_nuevo.000646.log,7.9049,168.178895,-17.729661,34.85
tamtam_nuevo.000647.log,8.0866,168.3307,-17.982076,39.76
tamtam_nuevo.000648.log,7.8887,167.912773,-17.940476,15.72
tamtam_nuevo.000649.log,8.1159,168.528387,-18.319207,47.51
tamtam_nuevo.000650.log,8.2616,167.930537,-17.958849,20.05
tamtam_nuevo.000651.log,8.2325,168.274959,-18.053932,34.15
tamtam_nuevo.000652.log,8.2132,168.340396,-18.188806,34.64
tamtam_nuevo.000653.log,8.2265,168.488881,-18.199473,45.84
tamtam_nuevo.000654.log,8.0203,168.013125,-18.030371,24.5
tamtam_nuevo.000655.log,7.9227,168.060204,-18.092918,23.83
tamtam_nuevo.000656.log,8.2432,167.998811,-18.099397,20.7
tamtam_nuevo.000657.log,8.1957,167.979463,-18.130825,19.8
tamtam_nuevo.000658.log,7.9579,168.422799,-18.378691,31.25
tamtam_nuevo.000659.log,8.0278,168.058947,-18.255315,17.88
tamtam_nuevo.000660.log,8.0334,168.018304,-18.10462,23.11
tamtam_nuevo.000661.log,8.2362,168.080206,-17.869524,27.42
tamtam_nuevo.000662.log,8.0751,167.877301,-18.032586,17.28
tamtam_nuevo.000663.log,8.2356,168.068756,-18.082139,24.74
tamtam_nuevo.000664.log,8.2775,168.173767,-18.147962,28.39
tamtam_nuevo.000665.log,8.2342,168.165313,-18.076005,29.23
tamtam_nuevo.000666.log,8.6019,167.816938,-18.182829,12.17
tamtam_nuevo.000667.log,8.3841,168.107692,-17.994429,27.62
tamtam_nuevo.000668.log,8.3761,168.417678,-18.047595,41.67
tamtam_nuevo.000669.log,8.2668,168.033699,-18.064725,21.34
tamtam_nuevo.000670.log,8.1416,168.309905,-18.120321,34.92
tamtam_nuevo.000671.log,8.1605,168.445954,-18.15291,43.88
tamtam_nuevo.000672.log,8.3461,168.066202,-18.066223,23.28
tamtam_nuevo.000673.log,8.1473,168.004331,-18.118417,19.99
tamtam_nuevo.000674.log,8.1762,168.327869,-17.70714,45.17
tamtam_nuevo.000675.log,8.26,168.404628,-18.159265,42.81
tamtam_nuevo.000676.log,8.2465,168.20073,-18.157258,30.29
tamtam_nuevo.000677.log,8.4577,168.255477,-18.075017,29.2
tamtam_nuevo.000678.log,8.3441,168.373,-18.111589,39.67
tamtam_nuevo.000679.log,8.3487,168.201574,-17.969806,34.65
tamtam_nuevo.000680.log,8.2513,168.056405,-18.051636,25.92
tamtam_nuevo.000681.log,8.3367,168.338786,-18.028157,40.05
tamtam_nuevo.000682.log,8.4897,168.376291,-17.943865,39.9
tamtam_nuevo.000683.log,8.2476,168.208468,-18.138319,33.62
tamtam_nuevo.000684.log,8.3302,168.14089,-18.104674,26.7
tamtam_nuevo.000685.log,8.4478,167.942856,-18.046127,20.57
tamtam_nuevo.000686.log,8.2086,168.362846,-18.249018,35.62
tamtam_nuevo.000687.log,8.3858,167.908105,-18.03045,18.03
tamtam_nuevo.000688.log,8.5727,168.09816,-18.185832,25.74
tamtam_nuevo.000689.log,8.5051,167.902747,-18.113175,15.86
tamtam_nuevo.000690.log,8.4587,168.089562,-18.028587,28.5
tamtam_nuevo.000691.log,8.2896,168.251625,-18.021782,37.32
tamtam_nuevo.000692.log,8.2042,168.13817,-17.924814,30.5
tamtam_nuevo.000693.log,8.3306,168.238672,-17.786321,35.81
tamtam_nuevo.000694.log,8.3262,168.544541,-18.233322,46.91
tamtam_nuevo.000695.log,8.1283,168.385305,-18.256327,34.62
tamtam_nuevo.000696.log,8.2309,167.706884,-18.141175,10.59
tamtam_nuevo.000697.log,8.3553,168.305266,-17.696653,45.26
tamtam_nuevo.000698.log,8.6897,168.073775,-18.08695,23.27
tamtam_nuevo.000699.log,8.3067,168.285686,-18.176474,33.04
tamtam_nuevo.000700.log,8.0862,168.175578,-18.229334,26.07
tamtam_nuevo.000701.log,8.5297,168.27713,-18.135235,28.5
tamtam_nuevo.000702.log,8.3417,168.16807,-18.119557,26.35
tamtam_nuevo.000703.log,8.1445,168.041573,-17.904399,23.33
tamtam_nuevo.000704.log,8.3958,167.983529,-17.91825,22.53
tamtam_nuevo.000705.log,8.3078,168.127053,-18.007,27.1
tamtam_nuevo.000706.log,8.3182,168.178222,-17.993501,30.77
tamtam_nuevo.000707.log,8.2992,167.867247,-17.899769,15.65
tamtam_nuevo.000708.log,8.291,168.330947,-17.936382,41.78
tamtam_nuevo.000709.log,8.0988,167.945439,-18.136724,17.22
tamtam_nuevo.000710.log,8.1545,168.04794,-17.888218,24.67
tamtam_nuevo.000711.log,8.0515,168.03124,-18.060954,22.65
tamtam_nuevo.000712.log,8.3772,168.31838,-17.948599,37.33
tamtam_nuevo.000713.log,8.2553,168.106311,-18.160525,27.58
tamtam_nuevo.000714.log,8.4643,168.323342,-17.933163,38.14
tamtam_nuevo.000715.log,8.0611,168.26453,-18.09675,32.74
tamtam_nuevo.000716.log,8.2504,168.163777,-18.091967,28.63
tamtam_nuevo.000717.log,8.4421,168.04938,-18.054726,24.73
tamtam_nuevo.000718.log,8.2477,168.221085,-18.070294,33.84
tamtam_nuevo.000719.log,8.3889,168.277453,-18.019674,36.92
tamtam_nuevo.000720.log,8.3936,168.107873,-17.927306,25.33
tamtam_nuevo.000721.log,8.2706,168.302939,-18.124764,35.94
tamtam_nuevo.000722.log,8.5496,167.922034,-18.106445,16.33
tamtam_nuevo.000723.log,8.7414,167.990811,-18.044134,21.59
tamtam_nuevo.000724.log,8.4161,168.304685,-18.101563,32.13
tamtam_nuevo.000725.log,8.2571,168.104532,-18.133173,26.62
tamtam_nuevo.000726.log,8.076,168.507843,-18.300219,40.13
tamtam_nuevo.000727.log,8.1666,168.033647,-17.97536,24.57
tamtam_nuevo.000728.log,8.398,168.531538,-18.323244,43.68
tamtam_nuevo.000729.log,8.342,168.336531,-18.339856,35.23
tamtam_nuevo.000730.log,8.3697,168.249811,-17.943077,37.63
tamtam_nuevo.000731.log,8.4262,167.912948,-18.094018,19.18
tamtam_nuevo.000732.log,8.2933,167.893167,-18.040436,17.66
tamtam_nuevo.000733.log,8.6467,167.85962,-18.130051,13.1
tamtam_nuevo.000734.log,8.458,167.941697,-18.192507,14.44
tamtam_nuevo.000735.log,8.4348,167.981331,-17.991535,19.97
tamtam_nuevo.000736.log,8.3105,168.103404,-17.99731,28.54
tamtam_nuevo.000737.log,8.6064,167.965969,-18.103005,17.36
tamtam_nuevo.000738.log,8.3273,167.983775,-18.100121,19.91
tamtam_nuevo.000739.log,8.1851,168.058038,-17.901629,27.22
tamtam_nuevo.000740.log,8.4499,168.189925,-17.937456,32.68
tamtam_nuevo.000741.log,8.41,168.206433,-18.056092,33.99
tamtam_nuevo.000742.log,8.315,168.011377,-18.079898,23.76
tamtam_nuevo.000743.log,8.3661,168.394524,-18.238734,35.42
tamtam_nuevo.000744.log,8.2253,168.222493,-18.031809,31.26
tamtam_nuevo.000745.log,8.3814,168.023676,-18.064682,22.08
tamtam_nuevo.000746.log,8.371,168.183481,-18.099572,32.14
tamtam_nuevo.000747.log,8.1658,168.006839,-18.140021,18.16
tamtam_nuevo.000748.log,8.4028,167.834761,-17.990929,13.61
tamtam_nuevo.000749.log,8.4175,168.161671,-18.21263,26.94
tamtam_nuevo.000750.log,8.2146,168.479495,-17.889313,49.88
tamtam_nuevo.000751.log,8.6432,167.965716,-18.104723,21.74
tamtam_nuevo.000752.log,8.229,168.300323,-18.117105,32.34
tamtam_nuevo.000753.log,8.4497,167.862942,-18.025236,16.43
tamtam_nuevo.000754.log,8.415,168.203765,-18.107591,26.75
tamtam_nuevo.000755.log,8.2473,168.221637,-17.996158,30.31
tamtam_nuevo.000756.log,8.3135,168.409602,-17.804035,49.74
tamtam_nuevo.000757.log,8.2282,167.997559,-17.817879,24.61
tamtam_nuevo.000758.log,8.2397,168.25258,-18.074051,34.16
tamtam_nuevo.000759.log,8.3669,167.848781,-18.091989,14.86
tamtam_nuevo.000760.log,8.5427,168.100975,-18.049321,28.09
tamtam_nuevo.000761.log,8.3948,168.154158,-18.163951,27.49
tamtam_nuevo.000762.log,8.5036,167.729719,-18.047592,11.95
tamtam_nuevo.000763.log,8.1895,168.026019,-18.050283,22.95
tamtam_nuevo.000764.log,8.4858,168.345789,-18.156423,35.2
tamtam_nuevo.000765.log,8.4566,168.317529,-17.765059,42.69
tamtam_nuevo.000766.log,8.2964,168.121466,-18.114123,25.17
tamtam_nuevo.000767.log,8.5453,168.007204,-17.984326,20.65
tamtam_nuevo.000768.log,8.5479,168.072451,-18.017149,25.36
tamtam_nuevo.000769.log,8.4739,167.955248,-18.014887,19.59
tamtam_nuevo.000770.log,8.4246,168.235822,-18.103213,30.24
tamtam_nuevo.000771.log,8.2638,168.003994,-18.014005,23.22
tamtam_nuevo.000772.log,8.182,168.313191,-17.893861,39.57
tamtam_nuevo.000773.log,8.6276,168.232518,-17.832167,36.24
tamtam_nuevo.000774.log,8.4446,167.993487,-18.037655,18.4
tamtam_nuevo.000775.log,8.3227,168.313296,-17.923091,39.47
tamtam_nuevo.000776.log,8.4638,168.269863,-17.899945,36.44
tamtam_nuevo.000777.log,8.4987,167.697077,-18.093031,9.88
tamtam_nuevo.000778.log,8.4302,168.212337,-18.116964,28.0
tamtam_nuevo.000779.log,8.6099,168.117862,-18.126538,26.46
tamtam_nuevo.000780.log,8.3623,168.186557,-18.297532,28.17
tamtam_nuevo.000781.log,8.5352,168.333819,-18.220816,32.34
tamtam_nuevo.000782.log,8.3494,168.166546,-18.199103,27.16
tamtam_nuevo.000783.log,8.446,168.084619,-18.01383,28.17
tamtam_nuevo.000784.log,8.5534,168.188616,-17.889257,32.72
tamtam_nuevo.000785.log,8.4955,168.069741,-18.11831,25.92
tamtam_nuevo.000786.log,8.372,168.380158,-18.322845,34.41
tamtam_nuevo.000787.log,8.6657,168.321751,-18.13945,35.12
tamtam_nuevo.000788.log,8.431,168.06681,-18.194506,22.13
tamtam_nuevo.000789.log,8.4124,168.231921,-17.986052,32.85
tamtam_nuevo.000790.log,8.669,168.123908,-18.101718,27.42
tamtam_nuevo.000791.log,8.4049,168.341028,-18.258912,33.04
tamtam_nuevo.000792.log,8.3794,168.404429,-18.064765,42.31
tamtam_nuevo.000793.log,8.7766,167.811662,-18.096602,13.46
tamtam_nuevo.000794.log,8.3457,168.158793,-18.070976,26.68
tamtam_nuevo.000795.log,8.5715,168.049732,-18.096516,20.76
tamtam_nuevo.000796.log,8.4996,168.136529,-17.923673,30.14
tamtam_nuevo.000797.log,8.2455,167.89221,-18.043192,16.63
tamtam_nuevo.000798.log,8.3355,167.935774,-18.052899,17.33
tamtam_nuevo.000799.log,8.4595,168.237227,-17.994009,34.03
tamtam_nuevo.000800.log,8.378,168.483085,-18.194888,41.66
